0.891367469132968,-0.00676997984112887,-0.0265258545245978,-0.00865342687967236,0.0233024331060028,-0.0296176458434534,-0.00848543616944373,-0.0263120416933834,-0.00490905646826907,-0.00364165779376016
-0.0110466004294775,0.917611607355509,-0.0028750054971396,-0.00721214419406661,0.0261408843403791,-0.00716500234384636,-0.00367640227612638,-0.00607251875641631,-0.00341236263233374,-0.000906978611988118
-0.0228573073920628,-0.00680933313111805,0.584399321326407,0.00437318197835898,-0.00686067160604562,-0.0224244920606915,-0.0097592344762784,-0.206960097660166,0.00469324030259412,-0.00856130541835532
-0.0109692242918357,-0.0017827963693845,-0.00548346550276608,0.908583853471104,0.0260705152083655,-0.00709981463586211,-0.00361913732316362,-0.00526675249052029,0.00390892191807854,-0.000744406190096623
-0.100862919020725,0.0153993533372652,-0.0820456969042517,-0.0874041003168735,0.0517595704001378,-0.0208976950915886,-0.00820461320486206,-0.0783296412517497,-0.0102234381119639,-0.00716150918065146
-0.0297774851453391,-0.00863746215518418,-0.0264740141569773,-0.00493994808790586,-0.00311504078384937,0.891188956957506,-0.00712891805095118,-0.0266807469486776,-0.0087116574799852,0.0243541756487434
-0.00727559464588005,-0.00373093373706373,-0.00623701447799724,-0.00341781647536324,-0.000796032722745992,-0.0112803105307548,0.917153043002741,-0.00303373414938865,-0.00729606380518052,0.0276410485188548
-0.022852689487954,-0.0102280481292319,-0.206970305241911,0.00437831363206328,-0.00693152837558687,-0.0224310666225586,-0.00634212155212475,0.584409542038697,0.00468741156138664,-0.00848749752898984
-0.00721154297079268,-0.00367628792489107,-0.00543086764349027,0.00390002043156694,-0.000641231432058942,-0.0111930533174957,-0.00223743038242837,-0.00564167354565079,0.908512956355303,0.0275704175879443
-0.0218239433045203,-0.00900449131236174,-0.0811359913289537,-0.0104619352289013,-0.00606907806805594,-0.104209237026811,0.00861997356448371,-0.0848240921270151,-0.0892462383338238,0.0634044284151518
