0.921048430187669,0.00177200704779126,-0.000213397379413858,-0.00440998970463125,0.0263902218266531,2.17445876661e-05,-5.15296666953e-05,5.762999672e-08,-0.0006790438151736,-2.345244531348e-05
-0.00386742399102036,0.92124631226365,0.00319720367038355,-0.00450496289450625,0.0269092839830544,2.22126244241e-05,-5.26388350093e-05,5.886962452e-08,-0.0006936473513816,-2.395698936788e-05
-5.50888095818209e-06,0.00341816784886787,0.79136962521741,-6.48471459140625e-06,7.07739210489889e-05,3.24401734625e-08,-7.68581042625e-08,8.6498133e-11,-1.0208501119e-06,-3.5144367295e-08
-0.0038610145244616,0.001806222137768,-0.000217620470330121,0.91128879995,0.0268340301408024,1.05003516e-05,-4.77316657e-05,-6.07029654e-07,0.0066200699504,0.00013197408422
-0.0791640737222345,0.0231233226437091,-0.00371111303647142,-0.090005445737375,0.0572882647016563,0.000428121934358,-0.001015424345134,1.1098450176e-06,-0.013116896488208,-0.0004559108155544
1.80094959421e-05,-5.69300800509e-05,-3.6287127181e-08,-0.0006672392355167,-2.172347676951e-05,0.920946172566249,0.00134690734307509,-0.000207129999822323,-0.00444966212758004,0.0279788769277235
1.83975917201e-05,-5.81569301529e-05,-3.7069946541e-08,-0.0006816057351427,-2.219139142731e-05,-0.00397525977224584,0.920818168159509,0.00320360835218171,-0.00454569433593124,0.0285304484380809
2.66234435925e-08,-8.41383330625e-08,-5.3099460935e-11,-9.935630439875e-07,-3.225189057875e-08,-5.62471398196075e-06,0.00341749827407621,0.791369641095384,-6.490190262785e-06,7.38263875515897e-05
6.93080064e-06,-5.1826564e-05,-7.3061419728e-07,0.0066320909736,0.00012736244792,-0.003969705159216,0.0013724428763832,-0.000211239627017968,0.91125351348832,0.02845273393118
0.000361123016638,-0.001142619842902,-7.5375111618e-07,-0.013144027314626,-0.0004304119286978,-0.0824040472345944,0.0159407140807788,-0.00369288718990126,-0.0922257449263512,0.0702462826919825
