0.1006795673,-0.0009608802,-0.0353684657,0.0245976959,0.0454903647,0.0261334225,-0.0159784565,-0.0782888162,-0.0559692191,-0.0366412564,-0.0301302048,0.0460415996,0.0403076198,-0.0493141884,-0.0237487811,0.061942322,0.0478053986,-0.0295837806,-0.0331732869,0.094155728,-0.00769303710000001,-0.0051445908,0.050259364,-0.00958560529999999,-0.0324232863,0.0845212425,-0.0247321687,0.0413671718,0.0294040938,0.0423015465,-0.0176339933,-0.0841140089,0.0031060714,0.0466532386,-0.0837957569,0.0056555798,-0.0781538605,-0.0827287028,-0.0289777246,-0.0385933017,-0.0182118036,-0.0248501244,-0.1209928057,-0.0521732906,0.0293898815,0.0292696398,-0.0236620545,0.0260593689,-0.0286667571,0.00521431559999999
0.0543162336,0.0430387446,-0.0536181095,-0.1006749198,0.0426551415,-0.1199483038,0.0356984455,0.0085373321,0.0681532491,-0.0023502678,-0.0579773251,-0.0508616198,-0.0386949461,-0.0195909403,-0.0214211094,-0.0700589095,0.0635947296,0.0192495348,-0.0541553575,0.0042110276,-0.0378817324,0.029212771,0.0242868299,-0.058078635,-0.0640626048,0.0104405342,0.0409360531,0.0321509299,0.0380522766,0.0161083889,-0.0453691913,0.080535834,-0.0600635178,0.0321328314,0.0381401392,-0.0230923092,0.052431158,-0.0089123466,0.0427471316,-0.038979658,-0.000211251300000007,-0.0118558499,0.0049187543,0.0034497334,-0.0084991243,-0.0242016227,-0.000903376500000001,0.005273763,-0.0234304276,-0.0585563811
-0.049072471,-0.0162810979,0.1687859971,0.0228908855,-0.0202467069,0.052752279,-0.0285597187,0.0744166099,-0.0147111053,0.0141304728,0.0029822804,0.0245671675,-0.0200796174,-0.0545859005,0.0239727607,0.0119124633,-0.0474247836,0.0244079064,-0.0304496317,0.0183613467,0.0017267855,-0.0225714713,-0.0482304231,0.0168764674,0.0448363171,-0.0444381432,0.1122685087,-0.0245292249,-0.0200185283,-0.0099677918,-0.0210004132,0.0104837715,0.02994119,0.0308613769,0.0224939319,-0.0662127021,-0.0013125946,0.0384095828,-0.0161569672,0.0179585176,-0.0111612735,-0.0224658659,0.0502743248,-0.0254389156,-0.0116020067,-0.0104645116,0.0030156079,-0.0179386817,-0.0202477731,-0.0233826054
-0.0222046282,-0.0106222128,-0.0249110982,0.0721675914,-0.0366294305,-0.047949976,-0.1271811588,-0.0413649077,-0.0338766166,0.0463305787,0.0227187357,0.0037785543,-0.0216175251,-0.0640306878,-0.0684370301,-0.0005782453,-0.0203039327,0.0269895461,0.036041785,-0.0193348342,0.0714793742,-0.00609686,-0.0675443205,-0.027715451,-0.0132756813,0.00522664110000001,-0.00832950590000001,0.000109905599999998,-0.0608629278,-0.0202201292,-0.0969408219,-0.0142438346,-0.0036582845,0.0678168438,-0.053062977,-0.0556118086,0.0227477493,0.0265278293,-0.0842752979,-0.0275534701,-0.0646918482,-0.0112434581,0.0255938955,-0.0972403616,0.00467871689999999,-0.0647267313,0.008092741,-0.0502601701,-0.023394092,-0.027479155
0.0243597197,0.0538863831,0.0235675811,-0.0107878696,0.0167252496,0.0275994474,-0.0805559316,-0.0143842809,-0.0457961113,-0.0083433691,-0.0266496312,0.0947697691,0.0222699693,0.0023446391,-0.0294551455,0.0292943079,0.0668577868,-0.0635772824,0.0373335003,0.0542161736,-0.0521293379,0.0366618977,-0.0150573878,0.056101444,-0.0069284801,0.0237680933,0.0298259937,-0.0378781166,-0.0469100117,0.0675467948,-0.1371978056,0.0523997271,-0.000652772600000004,-0.0085648425,0.0045960366,-0.0509120131,0.0102406173,-0.0297487098,-0.013744777,-0.0489293775,-0.036455663,-0.0399049409,0.017211144,0.0365928247,0.070777622,-0.0698119319,-0.1165234605,-0.0999525305,0.0108871465,0.0384043095
-0.0018584134,-0.0452015637,-0.0165158086,0.0166434992,0.0419202375,0.111237634,-0.0183646583,-0.0011937771,-0.0045633196,0.0113700684,0.0688247013,-0.0676709765,-0.0434829526,0.0323233595,0.024914199,0.0439170061,0.0846858985,0.0402930393,0.0399888913,-0.0113160884,0.0590885689,0.0276104658,-0.0443404377,-0.041183507,0.003864547,-0.00769335829999999,0.0114901869,0.0021345251,0.0826655627,0.0638364089,0.0100890054,-0.0259413138,-0.003876459,0.0498528518,0.0063061096,0.0166046679,-0.0436176175,0.0738127517,0.0027517529,0.0485494368,-0.0378326556,0.0487617508,0.00715858439999999,-0.0329002727,-0.0377026306,-0.0108349506,0.0087733622,-0.038027894,6.34137999999994e-05,-0.000593358100000003
-0.0440134989,0.064345929,0.0246305337,-0.0015975621,0.0048554605,-0.0521999448,0.176971518,-0.0566956535,-0.0388110674,-0.0050071515,0.0213587832,-0.0277103963,0.0155951684,-0.0978152254,0.071454741,0.0233032226,0.0481034743,-0.0151401939,0.0482990645,0.0277040652,0.0804476957,-0.0678207165,0.0127779698,-0.0404458145,-0.0212218539,0.0333339121,-0.0513135962,-0.0102754079,0.009400453,-0.0118037428,0.0773134508,-0.0515345307,0.002219186,-0.0244268569,-0.0994884345,-0.0615971744,-0.0659168885,0.0472666165,-0.0053912858,-0.0010401484,0.0239584503,-0.000963566200000002,-0.040347531,-0.0736463936,0.0320617968,0.0074975884,-0.0248779569,-0.0512164691,0.0634950715,-0.020100036
-0.0468632223,0.0201070139,0.0824815157,-0.0709244681,0.0310834222,0.0229192922,-0.0423983387,0.0223866723,-0.0180645789,0.061821383,-0.0496052588,-0.0689469599,-0.0316990103,0.0464447478,-0.0223890757,0.0017014719,-0.0230452947,0.0428337694,0.0320734522,-0.0884399922,0.0363150923,0.0502835469,0.0302381005,0.007332284,0.0108473038,-0.0273154191,-0.0486348389,-0.0244871729,0.0149130471,0.0836833739,-0.0141950374,0.0243856264,0.0733912652,-0.1118563413,-0.0014445012,0.0239357243,0.0690728791,0.0512940327,-0.0325583834,0.0002505323,0.0566971053,-0.0809408027,0.0107716232,-0.0851137934,0.0310132304,-0.0715370632,-0.002396221,0.0149811249,-0.0062590531,0.0086583255
-0.0200207233,0.0167646366,-0.0238397847,0.0236393505,-0.0920465161,0.0389798443,0.0128284341,0.0097818186,0.0280676979,-0.0244938484,0.0229614147,-0.0288937273,0.0161776234,0.0299582258,-0.0937308553,0.0354590168,-0.0311060261,-0.0149193046,0.0691711819,0.0417497337,-0.0960410761,-0.0640424585,0.0290078353,0.0659971963,-0.0176815138,0.0052037865,-0.0667702025,0.0510910156,0.0150715132,-0.0394462302,0.0659263445,-0.0630807389,0.0026309097,0.0351573009,-0.005027826,-0.0063005738,0.0258103623,-0.0623411417,-0.0060385062,-0.0376957788,-0.0136395563,0.0135997433,0.0520888687,-0.0079899062,0.0801121348,-0.0221701843,-0.0252270146,-0.0104502997,-0.024658451,-0.0288462634
-0.0681586299,-0.0043217264,0.0510564416,0.0877222318,-0.0242312738,-0.008188272,0.0106930874,0.0404647495,-0.04384063,0.0364706111,0.029864514,-0.0899394142,0.104648421,-0.0143919435,0.0434008979,-0.0472862025,-0.0002494913,0.0337479914,-0.0031706332,-0.0461497325,-0.0453245808,-0.0384545799,0.0451001708,0.0653213503,0.0672835527,0.0162310308,-0.0670300704,0.0308112617,0.0336794512,0.0059343543,0.0048552322,0.0356133552,0.0483598674,0.0062273823,-0.0278980749,0.0321190126,0.0396010803,0.0241936887,-0.0370368936,-0.06106551,0.0382801886,-0.0011777777,-0.004940328,0.0035394667,-0.0199730785,0.0319883516,0.0266746726,-0.0091518142,-0.0395585951,-0.0155486611
