0.091951428408616,0.011277139488547,0.015732379711124,-0.003213576953613,0.09057572714574,-0.138100935413248,-0.018596544501579,-0.173806808124059,-0.030127426348789,0.084124870492619,-0.110809233391235,0.056583680854956,-0.100359580306452,-0.031790649646462,0.075338032815166,0.011005049400522,0.025364832259999,0.060243370384873,-0.124159667496471,-0.013144445949165
0.076269607986226,0.103629108298279,0.008488037144511,-0.002154072141572,0.020512324550055,-0.033108963906174,-0.022042732201803,0.130047905839506,-0.167707112168646,0.0147139394697,-0.020345231574855,0.056998718973332,0.091252962304895,-0.037150856470294,0.060441263808595,0.016225920245029,0.096441310803832,0.080799390323287,0.095805984527385,-0.031586073450375
-0.035967058446278,-0.01404684018314,0.125692760840176,0.006317992466906,-0.054664739124253,0.00309244333781099,0.015878172680761,0.019358756364474,-0.068288426140144,-0.029974636427062,-0.038728236710508,0.031420789264619,-0.03049324627742,0.033083934161669,-0.107622413131001,0.038187494352712,-0.011066149164077,0.019161497722878,0.093973244343828,0.015040642251816
-0.107160415093768,-0.040745549387306,0.048601109604605,-0.042878960893809,-0.011144089709968,0.025212111510009,-0.082486825998453,-0.098450589619809,-0.018194805114395,-0.056077028830473,0.003180250387956,-0.024509090532585,0.008696893137119,-0.081576294023177,0.102645364416108,0.066310234787643,-0.018446276382484,0.032138243560578,-0.135812541054904,0.099650348736714
-0.103856857110368,-0.037050712658962,-0.019309672378801,0.021854463350401,0.087029568179192,0.063113954006147,0.053202666353253,0.017193514845593,0.106769385580469,-0.107283109917439,-0.12819612406349,0.002099947117881,0.084550539331383,0.057496086111247,0.032430429747102,-0.014734711282321,-0.008008062368916,0.020526274916578,0.012393816130874,-0.053915344507208
-0.107920841766108,-0.050185191983587,-0.00444212896663,-0.038356352236077,-0.026137440343072,0.140684295826622,-0.002813302967179,0.063156410898329,0.042008657530564,-0.066986468365393,-0.040372225534614,-0.003784082906132,-0.025326278787813,-0.136552805860631,-0.027312183639033,-0.003579486451125,0.026814990282507,0.117104060776643,0.12394189281987,0.09895857115716
-0.059054297722718,0.099599182104131,0.04126992357369,-0.122411053853285,-0.016030916789335,-0.015627063361417,-0.023349572781442,0.078242610973677,-0.05541183641939,-0.035743166740281,-0.01385499243008,-0.042800718475267,0.001855776978443,-0.061540491967016,0.075986161927836,-0.099626811440829,-0.081147096463954,0.027038351512275,-0.035099450579396,-0.01528363554965
-0.075798631582458,0.151214329744675,-0.045723850906316,-0.057503359588911,0.163651636706755,-0.009333301287429,-0.053410133187274,0.070905782496555,-0.087927620505942,0.060599547122549,0.085369029634546,0.029134897724601,0.063795333473107,0.033973874733542,0.143260710371448,0.093188585711423,0.0018090372284,0.033346003140391,0.06838544513231,0.036900307357292
0.041675208768324,-0.116179145805305,-0.100779437878201,-0.03163414652207,0.066610203724126,-0.00310675746630301,-0.14152446841829,0.024848554594776,0.292759644941086,-0.012857288482206,0.032975901570513,0.002503895621499,-0.019007488002637,-0.032938313687549,-0.010419883793154,-0.135680861769963,0.147504458296243,0.038205108940377,0.004720389242881,-0.007779047923603
0.052931894693168,-0.063168202290876,-0.028396142531672,0.086264629476472,0.041212169230178,-0.038555814580058,0.075842735021474,0.00785096232504,-0.010204136560039,-0.011070386209092,-0.103898354166569,0.036963083412076,0.098463924458189,-0.023530587691917,0.080066872543931,-0.094142826492389,0.072118350885272,0.055899347821324,0.012762958975871,-0.071559676934305
